paper,Cited By,Influential,Importance,Binary Importance,Simarity,author,reference,title,abstract,keyphrases
4f410ab5c8b12b34b38421241366ee456bbebab9,bb6c904eccd9663037c75251712b6da7f6398ae8,0,1,0,1,0,0,0,0.016766691,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02aebef93baeef3396f3cb4468a7054067f190c6,0,1,0,1,0,0,0,0.038432824,0
4f410ab5c8b12b34b38421241366ee456bbebab9,aca19f94878893caf6c484ba638fe9445b4d6bf4,0,1,0,1,0,0,0,0.060123694,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5c983fb27dee4bd4cd42fcde08dbc02f4431e2bc,0,1,0,1,0,0,0.056297158,0.048129979,0
4f410ab5c8b12b34b38421241366ee456bbebab9,be3da9f71d3a093ecfcb9df7acd61c2eda437824,1,1,0,0,0,0,0,0.032472792,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3df902c59a110127bbe22570f4d97967b7ea7d61,1,1,0,0,0,0,0.162794495,0.041851169,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e5c2720dddac18a11da6593a9346a98813e8d9ff,0,1,0,1,0,0,0,0.034946438,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ae946b252bf1d58a906935f2f4a8bb7fb9e441f2,0,1,0,1,0,0,0,0.092332004,0
4f410ab5c8b12b34b38421241366ee456bbebab9,29b165f82233f6c2e93d31dc274b57adc1da1d48,0,1,0,1,0,0,0.05117103,0.040685603,0
4f410ab5c8b12b34b38421241366ee456bbebab9,17da628fd399a11cc727eb49b0424b8f7050e945,0,1,0,1,0,0,0,0.03754737,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a94e4fe6f475e047be5dcc9077f445e496240852,0,1,0,1,0,0,0,0.072723489,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3731b74985bc465a59eb8fd1588e782c8fdd558b,0,0,0,1,0,0.014925373,0.465291532,0.092329914,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1e941acf5e3d3339f51b52bcbf940dff1287fc28,0,0,0,1,0,0,0,0.123854053,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3dc2ad926b6c205a86a7ac36b21162807769241c,0,0,0,1,0,0.03125,0.265434455,0.10536435,0
4f410ab5c8b12b34b38421241366ee456bbebab9,754d2456d500091d0531c95a2e0c790c0cc50505,0,0,0,1,0,0.014492754,0.068049631,0.039940698,0
4f410ab5c8b12b34b38421241366ee456bbebab9,151ee8aedc97e7a388a8edd704ff13698a7af0b4,0,0,0,1,0.166666667,0,0.081768041,0.081285101,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7cbace2990e0579c7108b1b87dc3b8076043fd5b,0,0,0,1,0,0.033333333,0,0.123298032,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f00b7db20c7b65292c4536cc82ad6bdb8e4afd04,0,0,0,1,0,0,0.063354812,0.051921004,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1711adbd0b62a5d564cb69e992dfa80b652ef56b,0,0,0,1,0,0.051724138,0,0.106141361,0
4f410ab5c8b12b34b38421241366ee456bbebab9,cb847caf4ae0911947aad5b0f32de6aaaf0d5487,0,0,0,1,0,0,0,0.059615093,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c543570a5fbee162cc33561576af735204c223d7,0,0,0,1,0,0,0,0.036308444,0
4f410ab5c8b12b34b38421241366ee456bbebab9,12510c9659c71ce821fe671de5ed7033ba0af31c,0,0,0,1,0,0.08,0,0.06136349,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1a4ab333a9ba3a93166f349cf26cc97c509c8a8a,0,0,0,1,0,0.022727273,0.068049631,0.064242671,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2e342660bd637c223db246fa40c3f02b29b741be,0,0,0,1,0,0,0,0.032933002,0
4f410ab5c8b12b34b38421241366ee456bbebab9,39418aa59106343b09d0d3018f6cc84255edf56f,0,0,0,1,0,0,0,0.049870461,0
4f410ab5c8b12b34b38421241366ee456bbebab9,895befda94484f0e9f62d90a4056ab06fa26f4a6,0,0,0,1,0,0.027027027,0,0.071990944,0
4f410ab5c8b12b34b38421241366ee456bbebab9,080f78fc763a900f9813287d4b0435fffaba1a13,0,0,0,1,0,0.027777778,0,0.126353855,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c8dd9aba190a1e17a27c9e5149f4c99f50893747,0,0,0,1,0,0.04,0.081768041,0.045313975,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8ccdd477d42287461f4e300fffdd2bf271eeb5b1,0,0,0,1,0,0,0,0.095014995,0
4f410ab5c8b12b34b38421241366ee456bbebab9,00111610254bfb8ec16428501c2ca68dcf817474,0,0,0,1,0,0,0,0.063458284,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2470c5bc0b0a87c2157c9fed152805fa4ca21204,0,0,0,1,0,0,0,0.0779931,0
4f410ab5c8b12b34b38421241366ee456bbebab9,48a2d2dbb6514f55902139a4f40eb6942f82eef9,0,0,0,1,0,0,0.059514396,0.051484581,0
4f410ab5c8b12b34b38421241366ee456bbebab9,30e69288d6d427da250e395d4341b481d8f600f5,0,0,0,1,0,0,0,0.022483505,0
4f410ab5c8b12b34b38421241366ee456bbebab9,49121b3b9bcf7e55046efea91683bb38ab56e6a9,0,0,0,1,0,0,0,0.0691169,0
4f410ab5c8b12b34b38421241366ee456bbebab9,63cb5e89d1e875d3f0813e270e9aabdfaaefdde1,0,0,0,1,0,0.107142857,0.073971295,0.216689824,0
4f410ab5c8b12b34b38421241366ee456bbebab9,00e5123e8a976e11e1e5a6e68c51af684a25ddbd,0,0,0,1,0,0,0,0.10152915,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0c042eaf93d775aa77e9e5cea50a639bf18a8e71,0,0,0,1,0,0,0,0.017955147,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6483f163be4836ae8bd3833f27de9a173753b960,0,0,0,1,0,0,0,0.090971682,0
4f410ab5c8b12b34b38421241366ee456bbebab9,740bcf4af21ffff4f85e4b5a54a3e6502e5088fd,0,0,0,1,0,0,0,0.056393424,0
4f410ab5c8b12b34b38421241366ee456bbebab9,81e96b60befdc97db1b4fb54006e9f40be0a1705,1,0,0,0,0,0,0,0.04896135,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6629785cb5c9c96921f97e7a8c56dbe63f80d9ef,0,0,0,1,0,0,0,0.084981661,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8689346e83d711f9356f4056174d18ad53af1cd8,0,0,0,1,0,0.023255814,0,0.186511127,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8c88fd293ce102e1f8fbed3f2e662ee8de4f45bb,0,0,0,1,0,0,0,0.044106406,0
4f410ab5c8b12b34b38421241366ee456bbebab9,87e79beb7976919a76b912c94ff797126981308c,0,0,0,1,0,0,0,0.07591021,0
4f410ab5c8b12b34b38421241366ee456bbebab9,095a7ab0e6bdfa54e13ce6875622a0c0e3ca43d7,0,0,0,1,0,0,0,0.074320714,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ebff2fb9550baddc15d26f8e0dfa0329f747e562,1,0,0,0,0,0,0,0.021399815,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f75e678e5694730a57c51228f1074920110c3fac,0,0,0,1,0,0,0,0.011622308,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a78b1c7a80bbc5e132d40bddacfa44ce43773445,0,0,0,1,0,0,0,0.03386043,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3731b74985bc465a59eb8fd1588e782c8fdd558b,0,0,0,1,0,0.014925373,0.465291532,0.092329914,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1e941acf5e3d3339f51b52bcbf940dff1287fc28,0,0,0,1,0,0,0,0.123854053,0
4f410ab5c8b12b34b38421241366ee456bbebab9,754d2456d500091d0531c95a2e0c790c0cc50505,0,0,0,1,0,0.014492754,0.068049631,0.039940698,0
4f410ab5c8b12b34b38421241366ee456bbebab9,15259723242fe1909e7eb7e76cfd245a878f2172,0,0,0,1,0,0,0,0.101204267,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7cbace2990e0579c7108b1b87dc3b8076043fd5b,0,0,0,1,0,0.033333333,0,0.123298032,0
4f410ab5c8b12b34b38421241366ee456bbebab9,60b5779bed9ae726fc0d65e532655eb131499ad9,0,0,0,1,0.25,0,0.081768041,0.097045814,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f00b7db20c7b65292c4536cc82ad6bdb8e4afd04,0,0,0,1,0,0,0.063354812,0.051921004,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1711adbd0b62a5d564cb69e992dfa80b652ef56b,0,0,0,1,0,0.051724138,0,0.106141361,0
4f410ab5c8b12b34b38421241366ee456bbebab9,cb847caf4ae0911947aad5b0f32de6aaaf0d5487,0,0,0,1,0,0,0,0.059615093,0
4f410ab5c8b12b34b38421241366ee456bbebab9,12510c9659c71ce821fe671de5ed7033ba0af31c,0,0,0,1,0,0.08,0,0.06136349,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1a4ab333a9ba3a93166f349cf26cc97c509c8a8a,0,0,0,1,0,0.022727273,0.068049631,0.064242671,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2e342660bd637c223db246fa40c3f02b29b741be,0,0,0,1,0,0,0,0.032933002,0
4f410ab5c8b12b34b38421241366ee456bbebab9,39418aa59106343b09d0d3018f6cc84255edf56f,0,0,0,1,0,0,0,0.049870461,0
4f410ab5c8b12b34b38421241366ee456bbebab9,895befda94484f0e9f62d90a4056ab06fa26f4a6,0,0,0,1,0,0.027027027,0,0.071990944,0
4f410ab5c8b12b34b38421241366ee456bbebab9,080f78fc763a900f9813287d4b0435fffaba1a13,0,0,0,1,0,0.027777778,0,0.126353855,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c8dd9aba190a1e17a27c9e5149f4c99f50893747,0,0,0,1,0,0.04,0.081768041,0.045313975,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8ccdd477d42287461f4e300fffdd2bf271eeb5b1,0,0,0,1,0,0,0,0.095014995,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2470c5bc0b0a87c2157c9fed152805fa4ca21204,0,0,0,1,0,0,0,0.0779931,0
4f410ab5c8b12b34b38421241366ee456bbebab9,30e69288d6d427da250e395d4341b481d8f600f5,0,0,0,1,0,0,0,0.022483505,0
4f410ab5c8b12b34b38421241366ee456bbebab9,49121b3b9bcf7e55046efea91683bb38ab56e6a9,0,0,0,1,0,0,0,0.0691169,0
4f410ab5c8b12b34b38421241366ee456bbebab9,63cb5e89d1e875d3f0813e270e9aabdfaaefdde1,0,0,0,1,0,0.107142857,0.073971295,0.216689824,0
4f410ab5c8b12b34b38421241366ee456bbebab9,00e5123e8a976e11e1e5a6e68c51af684a25ddbd,0,0,0,1,0,0,0,0.10152915,0
4f410ab5c8b12b34b38421241366ee456bbebab9,81e96b60befdc97db1b4fb54006e9f40be0a1705,1,0,0,0,0,0,0,0.04896135,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6629785cb5c9c96921f97e7a8c56dbe63f80d9ef,0,0,0,1,0,0,0,0.084981661,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8c88fd293ce102e1f8fbed3f2e662ee8de4f45bb,0,0,0,1,0,0,0,0.044106406,0
4f410ab5c8b12b34b38421241366ee456bbebab9,095a7ab0e6bdfa54e13ce6875622a0c0e3ca43d7,0,0,0,1,0,0,0,0.074320714,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f75e678e5694730a57c51228f1074920110c3fac,0,0,0,1,0,0,0,0.011622308,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a78b1c7a80bbc5e132d40bddacfa44ce43773445,0,0,0,1,0,0,0,0.03386043,0
5211c32fb5849a14855a91a7ab16cfb83483cc1d,1bf2791b7247da960ddb76b78417fd3ab09a2971,0,3,1,0,0,0,0,0.155484303,0
5211c32fb5849a14855a91a7ab16cfb83483cc1d,6feb388081f456f8967e1c975a26f15df56556e1,0,0,0,1,0,0,0,0.098098753,0
5211c32fb5849a14855a91a7ab16cfb83483cc1d,7207c31fa99b7e18198e9d43bc54d1ee0547b898,0,0,0,1,0,0,0.145874391,0.086035457,0
5211c32fb5849a14855a91a7ab16cfb83483cc1d,1b9eedb53a6ea00cd139f4996c51cdf312e01442,0,0,0,1,0,0,0.077808944,0.074495646,0
5b31e43f8b0490779d8013e0705ae4df8f0488c9,e60967934286f5d4c9f54a9020f7bfb25a130e35,0,2,1,0,0,0.285714286,0.295267555,0.209619804,0.111111111
5b31e43f8b0490779d8013e0705ae4df8f0488c9,0c98d39127f334abe0e5915dbe9fdd00a9390917,0,1,0,1,0,0.027777778,0,0.066319747,0
5b31e43f8b0490779d8013e0705ae4df8f0488c9,021eded7ffb6fe9224a41c50ba00aaa31bf29765,0,0,0,1,0,0.071428571,0.295267555,0.091294363,0
5b31e43f8b0490779d8013e0705ae4df8f0488c9,9fc6060b6e009447f6d18019e61be1c64726a213,0,0,0,1,0,0.023809524,0.344642141,0.134603854,0.111111111
5b31e43f8b0490779d8013e0705ae4df8f0488c9,56f2edaa75456c9d90f5afd470962a589d32466b,0,0,0,1,0,0.021276596,0,0.039953123,0
5b31e43f8b0490779d8013e0705ae4df8f0488c9,0304e94f44032066f01e34d8add0fa47429a3fcb,0,0,0,1,0,0.19047619,0,0.044182113,0
5b31e43f8b0490779d8013e0705ae4df8f0488c9,1ee55e541fca327d265cf0796dca13ca2cf2926e,0,0,0,1,0,0.027777778,0.344642141,0.117948604,0
5b31e43f8b0490779d8013e0705ae4df8f0488c9,e0d1429717d6be45b64b66de28fd918d8cbe0355,0,0,0,1,0,0.022727273,0.344642141,0.209529432,0
5b31e43f8b0490779d8013e0705ae4df8f0488c9,5388cdf31fb45266daaec625c28992726efedd28,0,0,0,1,0,0.015625,0,0.047215959,0
5f9623a2959117dc05f2af3b961fd035a3f22d41,227f124ff2b28ae9732127562bda691532e34087,0,0,0,1,0,0,0.093494775,0.059154746,0.111111111
5f9623a2959117dc05f2af3b961fd035a3f22d41,04538e8875c78fe880da81eab3e04a99328b1d09,0,0,0,1,0,0.176470588,0,0.123969521,0.111111111
66a9896d2eaceeb6e648d3582ca4b2a1df600f9a,db073b550a4d3354a72468903eba2d3c88620b8f,1,2,1,1,0,0.2,0.190874066,0.378669078,0.25
66a9896d2eaceeb6e648d3582ca4b2a1df600f9a,5ff4f203895d52277f10970c58724c19277fa65a,1,1,0,0,0,0.076923077,0.474330706,0.303344075,0.25
66a9896d2eaceeb6e648d3582ca4b2a1df600f9a,7beac20d7f5f953cc2269d9433d7bbaa1367a6f4,0,0,0,1,0,0.041666667,0.206136966,0.103087622,0
66f7d263cb0cab5333b43c0a01b6c721cb1a1d25,03e526b7096f68b11453f95eaf35400d5ad625bc,0,2,1,0,0.25,0,0.105992131,0.229755903,0.111111111
66f7d263cb0cab5333b43c0a01b6c721cb1a1d25,30cb62dd0219301e7234e5ad86c435eedf5cdc92,0,1,0,1,0.2,0.055555556,0,0.084220049,0
66f7d263cb0cab5333b43c0a01b6c721cb1a1d25,81ed50efc7a2198014f4b7374f86edabad42457e,0,1,0,1,1,0.625,0,0.323835841,0.111111111
66f7d263cb0cab5333b43c0a01b6c721cb1a1d25,7980e1e5faf39a2e12a8112631224ab732c3b75c,0,0,0,1,0.111111111,0,0,0.064907238,0.111111111
66f7d263cb0cab5333b43c0a01b6c721cb1a1d25,61e8bedb00d5b0640d4d25603d93f061d54c84e5,0,0,0,1,0.25,0.1,0,0.052295013,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,3c281de897ede3399b838663b6ec7f5ecfdff251,0,1,0,1,0,0,0,0.040664229,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,d08ba6d024e22636e61d759b2201a7cd668782b4,0,1,0,1,0,0,0,0.022122468,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,28ede2d7b117ddb38a1d5b42ce70e74e55ee1ad0,0,1,0,1,0,0,0,0.030562477,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,3a40ff57c5a96f6445675f104d434b42eab6aebf,0,1,0,1,0,0.032258065,0,0.159611932,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,9e894bc1e05b80e2d37c4e66fd3556dd2535dfbb,0,1,0,1,0,0.029411765,0,0.120901069,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,bb13eb440c38db3afacad04ae60ec37525890239,0,1,0,1,0,0.08,0.12735953,0.191665939,0.111111111
6768ee693e6dfe45fd3bdc4da515983927d52d49,06e3b061e1769065c963e2cf3ce81358c4538b2e,0,0,0,1,0,0,0,0.007578553,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,475e53e5654b76478ee78d5586b4820ab9afad93,0,0,0,1,0,0,0,0,0
6768ee693e6dfe45fd3bdc4da515983927d52d49,feb93220a5d96f892360fcb63d33a45fa77512cf,0,0,0,1,0,0,0,0.063278129,0
723f4317f405a8c09d441cefe31ff719890b678c,b87976ecb9aed3e57aa374bd848f6fb3bf754e70,0,3,1,0,0,0.166666667,0.580332985,0.226757868,0
76c452b8934051aef5e91ea66db21d6749f1086c,291b0b2b273cbb00039f4f246154053b2341a017,1,2,1,1,0,0.09375,0.201993092,0.155694769,0.111111111
76c452b8934051aef5e91ea66db21d6749f1086c,d03c15c3932c37623715de0dd3172441942dd6ac,1,2,1,1,0,0.034482759,0.10163067,0.315224378,0.111111111
76c452b8934051aef5e91ea66db21d6749f1086c,86b184b20a4fe56ee195bac6fc94945833c09cca,0,0,0,1,0,0,0.201993092,0.194860792,0.111111111
76c452b8934051aef5e91ea66db21d6749f1086c,d88bae707eec57d4bedf20a7f5bfc0c49db8a2d7,0,0,0,1,0,0,0.159764209,0.114099614,0.111111111
76c452b8934051aef5e91ea66db21d6749f1086c,87c927e3df767fb7d890125799c870a1f9144b26,0,0,0,1,0,0.068965517,0.159764209,0.264187043,0.25
76c452b8934051aef5e91ea66db21d6749f1086c,a43618a02e8d9b9db2e34b2ab766a766bbddc85d,0,0,0,1,0,0.172413793,0,0.126985319,0.111111111
7b95d389bc6affe6a127d53b04bcfd68138f1a1a,c35722a1f8cc7b8d609990f9ee7e93fe2d3e2ad9,0,2,1,0,0,0.136363636,0,0.059931497,0
7c820b98c10d708e91fc0226ca4700fca8f3d871,754d2456d500091d0531c95a2e0c790c0cc50505,0,1,0,1,0,0,0.344642141,0.035464242,0.25
7c820b98c10d708e91fc0226ca4700fca8f3d871,63a4878aa2c5125cc75d669222b1a24a405900fc,0,1,0,1,0,0,0,0.050154065,0.111111111
7c820b98c10d708e91fc0226ca4700fca8f3d871,b5e12de7d3f2a66bfcf10a510f9ac80afb3541c1,0,1,0,1,0,0,0,0.046120511,0.25
7c820b98c10d708e91fc0226ca4700fca8f3d871,3c51ef061f6f908e153f38c0446b301ffc1627cb,0,0,0,1,0,0,0,0.060868058,0
7c820b98c10d708e91fc0226ca4700fca8f3d871,1b38f6b1c2a3fbf0718f6319f7bbcdfa0e239568,0,0,0,1,0,0,0,0.055851794,0
7c820b98c10d708e91fc0226ca4700fca8f3d871,a672f84155defeb684b16651a5f698cc1260ab7f,0,0,0,1,0,0,0,0.016943112,0
7c820b98c10d708e91fc0226ca4700fca8f3d871,066502368061f8f002095c1fb8146e8b379cd595,0,0,0,1,0,0.142857143,0.380872608,0.035425586,0.111111111
7c820b98c10d708e91fc0226ca4700fca8f3d871,686e7cf7801d74f95888af31f784ff288ded083b,0,0,0,1,0,0,0.380872608,0.089164847,0.25
8415e713e801c63c3d7e73434e990ffdaabc99c1,94db635f54d25bdb95edb42185aca93ba53b051b,0,3,1,0,0.5,0.090909091,0.190874066,0.224480366,0.125
8f8139b63a2fc0b3ae8413acaef47acd35a356e0,5a4450ae8a92d7d34131620531ba5e5cb853148b,1,3,1,1,0,0.1,0.450268145,0.221122104,0
8f8139b63a2fc0b3ae8413acaef47acd35a356e0,5026d34eb5dd917a416461939ee76c1303055d42,1,2,1,1,0,0.090909091,0.336096927,0.181838774,0
8f8139b63a2fc0b3ae8413acaef47acd35a356e0,52b5eab895a2d9ae24ea72ca72782974a52f90c4,0,2,1,0,0,0.076923077,0.201993092,0.224309636,0
94db635f54d25bdb95edb42185aca93ba53b051b,8639e396d1cdf07ef206dc1abff07b327f6cdb58,1,3,1,1,0,0.153846154,0.185767959,0.337427564,0
94db635f54d25bdb95edb42185aca93ba53b051b,7cac276a31ffb6a66b3acfed7de8026b835890af,0,2,1,0,0.25,0,0,0.072757802,0.125
94db635f54d25bdb95edb42185aca93ba53b051b,7f6a72caa44e48c4e5a2c226a5cf45f1c5615530,0,2,1,0,0,0.066666667,0.269517613,0.230509358,0
94db635f54d25bdb95edb42185aca93ba53b051b,7207c31fa99b7e18198e9d43bc54d1ee0547b898,0,0,0,1,0,0.08,0.135073484,0.139921387,0
996b5cf724a5151b1fb14da2de8544ded7974b50,c890ccf3b33fa8be4eca7ded0c24bcd61ad10e86,0,0,0,1,0,0,0,0.03340876,0.111111111
996b5cf724a5151b1fb14da2de8544ded7974b50,082aa12d63d6196815ae4ebe24c88a3e9521cdd1,0,0,0,1,0,0.131578947,0.077808944,0.21446705,0.285714286
996b5cf724a5151b1fb14da2de8544ded7974b50,4add8164f2de84223235a6cd8240bdf0fefe2b3f,0,0,0,1,0,0.105263158,0,0.165759518,0
9f3e53326eaef63544fbe6644a22949189f80662,1b9eedb53a6ea00cd139f4996c51cdf312e01442,1,3,1,1,0,0,0,0.105821251,0.111111111
a2c54a729be2e2f46c446cabe70fdb3d38d2a1c6,0a9c1946ca521804a20b898953c212bad058086d,0,0,0,1,0,0.034482759,0.25320945,0.094446206,0
a2c54a729be2e2f46c446cabe70fdb3d38d2a1c6,02ec888235367184342b9d7295ce99b3da6aea10,0,0,0,1,0,0.028571429,0.125366938,0.146126239,0.111111111
a2c54a729be2e2f46c446cabe70fdb3d38d2a1c6,4c4a95645bb719cb53d668cca3b104e529746377,0,0,0,1,0,0,0.137543605,0.123072625,0
a64616e17f55d1874111f55371d7d6f603dfe983,8bb099df35c835048f1bea9ae26a1f24b5a1ec6d,1,3,1,1,0,0.087719298,0.078744603,0.06180361,0
a64616e17f55d1874111f55371d7d6f603dfe983,6091773cdeb12a5f8a1216f61573867613a54bbe,0,1,0,1,0,0.147058824,0.201993092,0.111315021,0
a64616e17f55d1874111f55371d7d6f603dfe983,9bb9147bf110c82eafe14a3a21a97ebafebc584b,0,0,0,1,0,0.064516129,0,0.009661317,0
a64616e17f55d1874111f55371d7d6f603dfe983,3d0adc6fca3a0669c108958c5d5204e2695ea4db,0,0,0,1,0,0.045454545,0.115215543,0.053754747,0
a64616e17f55d1874111f55371d7d6f603dfe983,23f4cd7352a716f11c9eaf009673ddefd0132384,0,0,0,1,0,0.043478261,0,0.022666695,0
a64616e17f55d1874111f55371d7d6f603dfe983,4876b9d79886960e034a5d52adcdad640b363c76,0,0,0,1,0,0,0.225764846,0.075659876,0.111111111
a64616e17f55d1874111f55371d7d6f603dfe983,63c48b1b375e5e3e4abc4a3a61f81bc524761a08,0,0,0,1,0,0.023809524,0.201993092,0.095786521,0
a64616e17f55d1874111f55371d7d6f603dfe983,c68b94298e3fddf8e42819e74ee9c6d005f13b20,0,0,0,1,0,0,0,0.005832049,0
a64616e17f55d1874111f55371d7d6f603dfe983,33f4e91b698a5226955e9e6b62741163c4ffd6c1,0,0,0,1,0,0.055555556,0.201993092,0.100496644,0.111111111
a64616e17f55d1874111f55371d7d6f603dfe983,76d3d111d24391a2fe153e16b1a4d120d9bb7c3d,0,0,0,1,0,0.021276596,0,0.089833835,0
a64616e17f55d1874111f55371d7d6f603dfe983,d21f69ebf93689fd75b24ea86c0ccc33ceb62b1a,0,0,0,1,0,0,0.184431917,0.109175857,0
a64616e17f55d1874111f55371d7d6f603dfe983,87e79beb7976919a76b912c94ff797126981308c,0,0,0,1,0,0,0,0.076581052,0
a64616e17f55d1874111f55371d7d6f603dfe983,96c0540961cf4929b6dca706b54b278d00a40e20,0,0,0,1,0,0.03030303,0,0.037080432,0
a64616e17f55d1874111f55371d7d6f603dfe983,53b57ed777738d8f6d632830baeabef7ccc2df1a,0,0,0,1,0,0,0.150640185,0.056002898,0
a67c03467bcbaa3ef1024a26eb2d127e4c3d22e8,55c5c21f715def30a04229def84e5f6271059063,0,2,1,0,0.25,0.051282051,0.184431917,0.232233249,0.25
a67c03467bcbaa3ef1024a26eb2d127e4c3d22e8,2f643f37a09a70e86ae6a3823bc0a505120c52d5,0,0,0,1,0,0.153846154,0.184431917,0.181776131,0.111111111
a67c03467bcbaa3ef1024a26eb2d127e4c3d22e8,2d004e28721f32f3a7c1e35c9da443311af0757b,0,0,0,1,0,0.04,0.212054963,0.126041982,0.111111111
b59abcfd7dbed8e284c4237c405f912adb1ad4ea,033b62167e7358c429738092109311af696e9137,1,3,1,1,0,0,0.19431434,0.138871621,0
bb13eb440c38db3afacad04ae60ec37525890239,e9c3da7a4b9d51af6f0081d1c1460e1205c27bad,0,2,1,0,0.230769231,0,0,0.124367499,0.111111111
bb13eb440c38db3afacad04ae60ec37525890239,b06167d7425d84dbd0695ac87d367cdae15d4c6d,1,1,0,0,0,0,0,0.058844631,0
bb13eb440c38db3afacad04ae60ec37525890239,7adfdd233b8a1f2407edcf862d81d522a5482553,0,1,0,1,0,0,0,0.06701491,0.111111111
bb13eb440c38db3afacad04ae60ec37525890239,bd70cceb966f1480cf64397ed0b3541ddd1dd0a9,0,1,0,1,0,0,0,0.067449847,0
bb13eb440c38db3afacad04ae60ec37525890239,377617c545f276d1f063eeff15679522bc57f9dc,0,1,0,1,0,0,0,0.079593962,0.111111111
bb13eb440c38db3afacad04ae60ec37525890239,95c7d37dfdf10f9c9c78fc3d3af5e85c2974b6d7,0,1,0,1,0.1,0,0,0.08824088,0.111111111
ee7e21dd09949a5a53b39c13fca9cd3d55e2bc50,2671bf82168234a25fce7950e0527eb03b201e0c,1,3,1,1,0,0.074074074,0.144383555,0.221762827,0.25
ee7e21dd09949a5a53b39c13fca9cd3d55e2bc50,5040bfbcf3cfea2e8d876bbb75877fa73558e120,1,1,0,0,0,0.019230769,0,0.017250263,0
ee7e21dd09949a5a53b39c13fca9cd3d55e2bc50,b9eea85e590f6e522e3681b8e45012684c60b0fd,0,0,0,1,0,0.029411765,0,0.170977116,0
ee7e21dd09949a5a53b39c13fca9cd3d55e2bc50,90146f35a26eec06cdd3aa7c5c4a23344a24dca1,0,0,0,1,0,0.125,0,0.187234456,0
